"state","juvenile_age","year","population","size_bucket","actual_murder","actual_rape_total","actual_robbery_total","actual_assault_total","actual_burg_total","actual_theft_total","actual_mtr_veh_theft_total","actual_index_violent","actual_index_property","actual_index_total","n_places"
"alaska",18,1975,1143996,"City: Medium (25–99k)",9,79,282,1334,1470,5590,1744,742,8804,9546,2
"alaska",18,1976,1329912,"City: Medium (25–99k)",17,78,360,1431,1981,8129,1654,919,11764,12683,2
"alaska",18,1977,471444,"City: Medium (25–99k)",2,17,46,263,329,1472,423,156,2224,2380,1
"alaska",18,1978,437484,"City: Medium (25–99k)",5,14,41,243,334,1495,284,139,2113,2252,1
"alaska",18,1979,385512,"City: Medium (25–99k)",6,20,28,248,332,1554,227,113,2113,2226,1
"alaska",18,1983,323508,"City: Medium (25–99k)",4,28,33,324,262,1622,200,137,2103,2240,1
"alaska",18,1984,338112,"City: Medium (25–99k)",3,11,54,308,362,1607,230,167,2213,2380,1
"alaska",18,1985,342456,"City: Medium (25–99k)",5,9,44,335,341,1921,255,170,2529,2699,1
"alaska",18,1986,335676,"City: Medium (25–99k)",5,20,43,353,338,1958,236,218,2548,2766,1
"alaska",18,1987,797532,"City: Medium (25–99k)",0,39,32,388,351,1728,225,168,2323,2491,1
"alaska",18,1988,1118208,"City: Medium (25–99k)",4,26,52,766,451,2404,232,302,3105,3407,2
"alaska",18,1989,1148724,"City: Medium (25–99k)",2,23,41,825,464,2360,238,255,3067,3322,2
"alaska",18,1990,691128,"City: Medium (25–99k)",6,37,28,801,378,2273,325,224,2983,3207,2
"alaska",18,1991,716184,"City: Medium (25–99k)",1,54,43,839,497,2704,387,377,3592,3969,2
"alaska",18,1992,737532,"City: Medium (25–99k)",2,63,81,1059,360,2507,310,367,3183,3550,2
"alaska",18,1970,456360,"City: Small (<25k)",12,23,32,477,422,1852,426,260,2700,2960,7
"alaska",18,1971,471576,"City: Small (<25k)",11,18,29,502,476,2104,380,247,2960,3207,7
"alaska",18,1972,487452,"City: Small (<25k)",2,19,26,552,533,2311,425,216,3269,3485,7
"alaska",18,1973,499248,"City: Small (<25k)",4,15,34,682,686,2395,397,243,3478,3721,7
"alaska",18,1974,654468,"City: Small (<25k)",9,32,63,782,681,2984,650,326,4315,4641,7
"alaska",18,1975,504072,"City: Small (<25k)",1,12,25,577,493,1983,317,200,2793,2993,6
"alaska",18,1976,588336,"City: Small (<25k)",2,13,14,630,485,1760,334,239,2579,2818,6
"alaska",18,1977,632448,"City: Small (<25k)",2,14,20,680,530,1955,269,240,2754,2994,6
"alaska",18,1978,615168,"City: Small (<25k)",6,21,21,656,532,2034,253,224,2819,3043,6
"alaska",18,1979,535896,"City: Small (<25k)",7,19,18,657,548,2003,268,292,2833,3125,6
"alaska",18,1980,812880,"City: Small (<25k)",1,39,34,992,1015,3982,479,402,5507,5909,7
"alaska",18,1981,836964,"City: Small (<25k)",5,70,45,1055,885,3754,520,472,5224,5696,7
"alaska",18,1982,889788,"City: Small (<25k)",4,58,42,1070,743,3601,410,385,4798,5183,7
"alaska",18,1983,649536,"City: Small (<25k)",2,22,8,696,320,1924,146,220,2405,2625,6
"alaska",18,1984,674664,"City: Small (<25k)",0,13,6,612,298,1575,116,210,2007,2217,6
"alaska",18,1985,649212,"City: Small (<25k)",3,15,4,654,364,1724,150,243,2247,2490,6
"alaska",18,1986,670116,"City: Small (<25k)",1,24,13,677,315,1636,155,295,2115,2410,6
"alaska",18,1987,632940,"City: Small (<25k)",1,11,1,632,270,1584,115,110,1981,2091,6
"alaska",18,1988,332844,"City: Small (<25k)",0,5,0,359,108,493,58,102,662,764,5
"alaska",18,1989,341928,"City: Small (<25k)",0,2,8,329,197,490,73,74,760,834,5
"alaska",18,1990,365892,"City: Small (<25k)",0,22,8,681,334,1138,129,111,1604,1715,5
"alaska",18,1991,379128,"City: Small (<25k)",0,3,7,223,116,432,67,75,616,691,5
"alaska",18,1992,390408,"City: Small (<25k)",1,35,7,546,136,1043,118,90,1309,1399,5
"alaska",18,1970,2593368,"Non-MSA County: Large (100k+)",19,28,36,471,1268,2050,726,254,4044,4298,1
"alaska",18,1971,2295492,"Non-MSA County: Large (100k+)",20,33,40,520,1066,1578,443,286,3087,3373,1
"alaska",18,1972,2337000,"Non-MSA County: Large (100k+)",17,50,36,682,1293,1839,406,381,3538,3919,1
"alaska",18,1973,2405316,"Non-MSA County: Large (100k+)",17,55,35,860,1500,2366,478,446,4344,4790,1
"alaska",18,1974,2295624,"Non-MSA County: Large (100k+)",24,60,59,900,1628,2423,577,525,4628,5153,1
"alaska",18,1975,2095536,"Non-MSA County: Large (100k+)",23,48,78,1153,1586,2975,739,680,5300,5980,1
"alaska",18,1976,1948080,"Non-MSA County: Large (100k+)",20,72,96,1168,1858,3393,875,701,6126,6827,1
"alaska",18,1977,2068764,"Non-MSA County: Large (100k+)",26,84,99,1120,2329,3250,1003,692,6582,7274,1
"alaska",18,1978,1648596,"Non-MSA County: Large (100k+)",22,77,72,985,2023,3065,755,595,5843,6438,1
"alaska",18,1979,1479576,"Non-MSA County: Large (100k+)",25,70,34,859,1719,2217,488,490,4481,4971,1
"alaska",18,1980,1530072,"Non-MSA County: Large (100k+)",16,48,18,756,1370,1853,425,425,3699,4124,1
"alaska",18,1981,1531188,"Non-MSA County: Large (100k+)",30,72,27,913,1084,1530,367,541,3002,3543,1
"alaska",18,1982,1626456,"Non-MSA County: Large (100k+)",43,73,35,1264,1320,1877,392,698,3653,4351,1
"alaska",18,1983,1765500,"Non-MSA County: Large (100k+)",34,135,20,1681,1595,2417,550,917,4626,5543,1
"alaska",18,1984,1783320,"Non-MSA County: Large (100k+)",26,133,28,1404,1532,2589,613,864,4742,5606,1
"alaska",18,1985,1951464,"Non-MSA County: Large (100k+)",22,121,42,1422,1886,2841,616,943,5343,6286,1
"alaska",18,1986,1932312,"Non-MSA County: Large (100k+)",19,110,42,1434,1928,3071,578,792,5577,6369,1
"alaska",18,1987,1504440,"Non-MSA County: Large (100k+)",28,108,28,1496,1743,2319,466,691,4528,5219,1
"alaska",18,1988,1508640,"Non-MSA County: Large (100k+)",11,83,19,1557,1367,2149,427,615,3943,4558,1
"alaska",18,1989,1549812,"Non-MSA County: Large (100k+)",22,77,19,1762,1370,2094,418,720,3882,4602,1
"alaska",18,1990,2162568,"Non-MSA County: Large (100k+)",17,90,19,2262,1485,3154,597,730,5316,6046,1
"alaska",18,1991,2241024,"Non-MSA County: Large (100k+)",14,143,29,2482,1817,4185,569,843,6646,7489,1
"alaska",18,1992,2308068,"Non-MSA County: Large (100k+)",18,186,43,2716,1667,4126,596,890,6449,7339,1
"arizona",18,1975,1358112,"City: Large (100–249k)",2,22,98,415,2015,5643,462,267,8120,8387,1
"arizona",18,1976,1209156,"City: Large (100–249k)",5,15,89,534,2321,5677,305,311,8303,8614,1
"arizona",18,1977,2643060,"City: Large (100–249k)",8,55,145,1230,4414,10289,729,675,15432,16107,2
"arizona",18,1978,2730528,"City: Large (100–249k)",10,100,226,1436,3997,11303,790,935,16090,17025,2
"arizona",18,1979,2621712,"City: Large (100–249k)",5,113,291,2042,4861,13247,888,1349,19200,20549,2
"arizona",18,1980,3071616,"City: Large (100–249k)",17,138,392,2275,5375,15143,1046,1581,21762,23343,2
"arizona",18,1981,3159444,"City: Large (100–249k)",5,106,332,2310,5250,14525,940,1445,20889,22334,2
"arizona",18,1982,3235236,"City: Large (100–249k)",8,88,296,2296,5058,14356,895,1395,20472,21867,2
"arizona",18,1983,4567008,"City: Large (100–249k)",20,122,377,3491,5668,15859,1231,1793,22977,24770,3
"arizona",18,1984,4949424,"City: Large (100–249k)",12,144,305,3603,5660,15524,1306,1633,22751,24384,3
"arizona",18,1985,6584916,"City: Large (100–249k)",24,156,401,4743,7747,22084,1678,2327,31787,34114,4
"arizona",18,1986,6848184,"City: Large (100–249k)",33,230,749,6725,9916,30214,2437,3077,42889,45966,4
"arizona",18,1987,4677288,"City: Large (100–249k)",21,161,461,4627,5947,19886,1794,2070,27782,29852,3
"arizona",18,1988,4770216,"City: Large (100–249k)",29,147,461,5217,5802,22068,2119,1938,30161,32099,3
"arizona",18,1989,4923312,"City: Large (100–249k)",13,153,542,5396,6896,23255,3280,1907,33648,35555,3
"arizona",18,1990,5040816,"City: Large (100–249k)",18,173,604,5698,6796,21949,3953,2101,32918,35019,3
"arizona",18,1991,5157396,"City: Large (100–249k)",22,161,657,6021,5569,21711,3856,2342,31386,33728,3
"arizona",18,1992,5270172,"City: Large (100–249k)",24,166,543,6105,4923,21128,3580,2317,29811,32128,3
"arizona",18,1970,6978744,"City: Major (500–999k)",63,206,1395,5034,14097,28639,4659,3555,47395,50950,1
"arizona",18,1971,7120800,"City: Major (500–999k)",55,216,1304,5388,13348,29594,4332,3901,47274,51175,1
"arizona",18,1972,7312800,"City: Major (500–999k)",83,256,1292,5124,15359,27881,4111,4274,47351,51625,1
"arizona",18,1973,8554800,"City: Major (500–999k)",66,264,1701,5132,19328,32139,5568,4611,57035,61646,1
"arizona",18,1974,8915808,"City: Major (500–999k)",89,310,2436,5070,25048,40659,6287,5327,71994,77321,1
"arizona",18,1975,8016552,"City: Major (500–999k)",75,311,1938,4773,23338,42635,5098,4649,71071,75720,1
"arizona",18,1976,8028060,"City: Major (500–999k)",53,240,1485,4726,21501,42566,4034,3856,68101,71957,1
"arizona",18,1977,8186400,"City: Major (500–999k)",70,316,1594,5099,20714,39156,4159,4295,64029,68324,1
"arizona",18,1978,8361156,"City: Major (500–999k)",88,463,2031,6043,20340,41125,4709,5401,66174,71575,1
"arizona",18,1979,8618592,"City: Major (500–999k)",91,477,2337,6579,19715,44344,5285,5803,70365,76168,1
"arizona",18,1980,9274608,"City: Major (500–999k)",103,485,3037,7276,24137,51598,5768,7020,82307,89327,1
"arizona",18,1981,9539796,"City: Major (500–999k)",96,408,2696,6784,23052,46977,5022,6319,75540,81859,1
"arizona",18,1982,9768648,"City: Major (500–999k)",95,431,2402,6401,21482,44347,4394,5431,70746,76177,1
"arizona",18,1983,10120980,"City: Major (500–999k)",83,499,1971,7092,18771,39933,4718,5270,63924,69194,1
"arizona",18,1984,10443348,"City: Major (500–999k)",101,525,2106,10398,19340,41128,4439,6372,65417,71789,1
"arizona",18,1985,10688952,"City: Major (500–999k)",89,635,2425,12248,23346,46743,4913,7521,75599,83120,1
"arizona",18,1986,11124660,"City: Major (500–999k)",122,567,2972,14427,25586,48896,5654,9238,80794,90032,1
"arizona",18,1987,11198124,"City: Major (500–999k)",111,503,2287,15428,21185,48700,5894,8181,76253,84434,1
"arizona",18,1988,11420604,"City: Major (500–999k)",106,445,2518,17102,20841,51147,6615,8477,79082,87559,1
"arizona",18,1989,11303376,"City: Major (500–999k)",126,399,2615,18292,23013,58160,12705,8481,94535,103016,1
"arizona",18,1990,11800836,"City: Major (500–999k)",128,512,3383,20802,24682,52912,17520,10665,95612,106277,1
"arizona",18,1991,11950740,"City: Major (500–999k)",128,480,3448,21476,24219,47338,16605,11010,88567,99577,1
"arizona",18,1992,11998800,"City: Major (500–999k)",136,476,3140,21695,20317,46006,14983,10907,81659,92566,1
"arizona",18,1970,3426936,"City: Medium (25–99k)",15,59,218,1095,3554,12397,1239,824,17190,18014,6
"arizona",18,1971,3627876,"City: Medium (25–99k)",14,67,206,1116,4049,13629,1200,769,18878,19647,6
"arizona",18,1972,3794712,"City: Medium (25–99k)",9,58,280,1392,4819,13017,1281,1049,19117,20166,6
"arizona",18,1973,4157628,"City: Medium (25–99k)",10,70,356,1645,7177,15157,1744,1157,24078,25235,6
"arizona",18,1974,4565028,"City: Medium (25–99k)",15,105,569,2184,8821,19012,2009,1745,29842,31587,6
"arizona",18,1975,3605520,"City: Medium (25–99k)",14,62,398,1956,6732,14607,1351,1296,22690,23986,5
"arizona",18,1976,3607632,"City: Medium (25–99k)",19,61,317,1862,6405,14521,1130,1228,22056,23284,5
"arizona",18,1977,2961132,"City: Medium (25–99k)",11,50,305,1813,4526,11387,964,1019,16877,17896,5
"arizona",18,1978,2747880,"City: Medium (25–99k)",12,64,285,1742,3921,10271,966,926,15158,16084,4
"arizona",18,1979,2774640,"City: Medium (25–99k)",18,86,346,2044,4467,11773,1138,1175,17566,18741,4
"arizona",18,1980,3442872,"City: Medium (25–99k)",13,107,517,2490,5934,14909,1303,1578,22370,23948,5
"arizona",18,1981,3848688,"City: Medium (25–99k)",16,97,420,2569,5908,15410,1183,1460,22697,24157,6
"arizona",18,1982,3941004,"City: Medium (25–99k)",20,80,397,2499,5140,15395,1200,1329,21880,23209,6
"arizona",18,1983,2867616,"City: Medium (25–99k)",17,78,269,1889,3335,11792,746,925,15990,16915,5
"arizona",18,1984,3019140,"City: Medium (25–99k)",11,83,258,2008,3671,12458,833,887,17096,17983,5
"arizona",18,1985,1905312,"City: Medium (25–99k)",15,65,163,1717,2725,8907,546,764,12391,13155,4
"arizona",18,1986,2159568,"City: Medium (25–99k)",10,75,206,2434,3328,9241,665,1002,13569,14571,4
"arizona",18,1987,2676072,"City: Medium (25–99k)",8,80,185,2440,3189,11933,837,1144,16240,17384,5
"arizona",18,1988,2760816,"City: Medium (25–99k)",9,71,191,2911,3251,12002,876,1282,16462,17744,5
"arizona",18,1989,3024228,"City: Medium (25–99k)",8,86,203,3385,3223,12961,1065,1193,17696,18889,5
"arizona",18,1990,3616428,"City: Medium (25–99k)",9,92,218,3685,3740,13787,1353,1345,19008,20353,6
"arizona",18,1991,3700032,"City: Medium (25–99k)",12,102,219,4305,4062,13776,1505,1506,19477,20983,6
"arizona",18,1992,3780912,"City: Medium (25–99k)",9,90,195,3466,2913,10934,1054,1019,14959,15978,6
"arizona",18,1970,1979448,"City: Small (<25k)",2,24,52,551,1387,4308,280,373,5975,6348,31
"arizona",18,1971,2074728,"City: Small (<25k)",4,24,48,687,1437,4986,348,471,6771,7242,31
"arizona",18,1972,2116752,"City: Small (<25k)",5,27,64,763,1672,4975,338,541,6985,7526,31
"arizona",18,1973,2307948,"City: Small (<25k)",10,34,89,896,2079,5274,569,710,7922,8632,31
"arizona",18,1974,2368800,"City: Small (<25k)",15,56,147,1150,2654,6139,585,901,9378,10279,31
"arizona",18,1975,2544492,"City: Small (<25k)",17,61,181,1564,3388,7879,669,1077,11936,13013,29
"arizona",18,1976,2576544,"City: Small (<25k)",14,36,147,1393,3328,7422,555,809,11305,12114,29
"arizona",18,1977,2317416,"City: Small (<25k)",19,53,144,1580,2897,6813,580,894,10290,11184,28
"arizona",18,1978,2782836,"City: Small (<25k)",15,55,206,1848,2883,8163,597,964,11643,12607,29
"arizona",18,1979,2816496,"City: Small (<25k)",18,40,185,2086,3003,8933,682,1058,12715,13773,29
"arizona",18,1980,2501400,"City: Small (<25k)",26,48,164,2155,3085,8363,630,1260,12222,13482,28
"arizona",18,1981,2265516,"City: Small (<25k)",22,39,152,1977,2923,8276,556,1037,11860,12897,27
"arizona",18,1982,2319900,"City: Small (<25k)",9,47,124,1832,3145,8479,470,903,12166,13069,27
"arizona",18,1983,2403300,"City: Small (<25k)",10,48,141,2176,3122,8300,510,1064,12013,13077,27
"arizona",18,1984,2444652,"City: Small (<25k)",11,45,143,2519,3147,8665,606,1088,12523,13611,27
"arizona",18,1985,2552028,"City: Small (<25k)",13,54,154,2529,3624,9816,683,1090,14277,15367,27
"arizona",18,1986,2606412,"City: Small (<25k)",13,31,174,2979,3769,10109,741,1029,14781,15810,27
"arizona",18,1987,2301108,"City: Small (<25k)",6,48,171,2309,3041,8994,598,925,12754,13679,26
"arizona",18,1988,2370168,"City: Small (<25k)",6,60,165,2521,3366,9302,653,1089,13411,14500,26
"arizona",18,1989,2377104,"City: Small (<25k)",8,42,139,2502,3116,9058,768,1069,13051,14120,26
"arizona",18,1990,2077128,"City: Small (<25k)",10,47,136,2656,2891,8516,946,989,12426,13415,25
"arizona",18,1991,2125032,"City: Small (<25k)",9,45,190,3168,2834,8586,965,1067,12464,13531,25
"arizona",18,1992,2171340,"City: Small (<25k)",14,73,224,3535,2917,8038,949,1276,11954,13230,25
"arizona",18,1970,3155196,"City: Very large (250–499k)",53,72,347,1933,3782,10819,1713,859,16314,17173,1
"arizona",18,1971,3235200,"City: Very large (250–499k)",19,91,383,2460,3704,11412,1353,958,16469,17427,1
"arizona",18,1972,3306648,"City: Very large (250–499k)",12,102,481,2675,4324,12499,1409,1007,18232,19239,1
"arizona",18,1973,3382368,"City: Very large (250–499k)",28,84,585,2869,4926,13326,1564,1279,19816,21095,1
"arizona",18,1974,3928884,"City: Very large (250–499k)",26,153,754,3605,8924,15905,2040,1740,26869,28609,1
"arizona",18,1975,4086000,"City: Very large (250–499k)",23,137,707,3830,10798,17091,2000,1810,29889,31699,1
"arizona",18,1976,4091124,"City: Very large (250–499k)",24,136,554,3545,10116,18028,1831,1464,29975,31439,1
"arizona",18,1977,3678000,"City: Very large (250–499k)",35,116,550,3700,10841,17692,1914,1578,30447,32025,1
"arizona",18,1978,3710400,"City: Very large (250–499k)",26,155,584,3643,8460,17126,1871,1654,27457,29111,1
"arizona",18,1979,3791736,"City: Very large (250–499k)",14,184,697,4589,7793,19009,1968,2029,29298,31327,1
"arizona",18,1980,3978072,"City: Very large (250–499k)",38,174,655,5863,9392,21976,1995,2584,33814,36398,1
"arizona",18,1981,4091820,"City: Very large (250–499k)",28,163,872,6014,10521,22126,1784,2810,34914,37724,1
"arizona",18,1982,4189980,"City: Very large (250–499k)",31,236,910,2436,9481,21803,1716,2925,33346,36271,1
"arizona",18,1983,4340868,"City: Very large (250–499k)",26,253,766,6289,9568,20954,1665,2776,32378,35154,1
"arizona",18,1984,4465752,"City: Very large (250–499k)",25,282,809,6559,9909,20292,2456,2959,32875,35834,1
"arizona",18,1985,4577676,"City: Very large (250–499k)",32,297,1051,7549,9914,22586,2036,3713,34789,38502,1
"arizona",18,1986,4764276,"City: Very large (250–499k)",41,251,1042,8478,9577,23510,2109,3644,35409,39053,1
"arizona",18,1987,7643688,"City: Very large (250–499k)",32,377,1133,11819,11310,40123,2907,4816,54722,59538,2
"arizona",18,1988,7809792,"City: Very large (250–499k)",42,400,1029,12565,11470,46625,3204,4923,61665,66588,2
"arizona",18,1989,8150424,"City: Very large (250–499k)",50,320,899,12397,10777,42912,3703,4587,57745,62332,2
"arizona",18,1990,8321772,"City: Very large (250–499k)",39,385,1177,15179,11793,46407,4969,5404,63561,68965,2
"arizona",18,1991,8514240,"City: Very large (250–499k)",39,488,1278,15646,12097,41402,6074,5954,59875,65829,2
"arizona",18,1992,8700432,"City: Very large (250–499k)",51,505,1265,16299,11276,40768,6871,6381,59188,65569,2
"arizona",18,1970,1489812,"MSA County: Large (100k+)",9,48,50,603,1076,1740,280,394,3096,3490,1
"arizona",18,1971,1515216,"MSA County: Large (100k+)",6,60,49,809,1081,1755,299,509,3135,3644,1
"arizona",18,1972,3153972,"MSA County: Large (100k+)",15,143,156,1610,2796,4094,724,1082,7614,8696,2
"arizona",18,1973,1445448,"MSA County: Large (100k+)",10,43,97,844,1424,2306,407,410,4137,4547,1
"arizona",18,1974,1232976,"MSA County: Large (100k+)",18,51,164,1140,2420,2973,498,601,5891,6492,1
"arizona",18,1975,2741976,"MSA County: Large (100k+)",28,93,245,2203,4880,7118,841,1374,12839,14213,2
"arizona",18,1976,1978284,"MSA County: Large (100k+)",19,35,86,1170,2734,3306,371,606,6411,7017,1
"arizona",18,1977,3270504,"MSA County: Large (100k+)",31,109,205,2214,5663,6747,712,1137,13122,14259,2
"arizona",18,1978,3218184,"MSA County: Large (100k+)",23,118,276,2406,4564,7833,968,1310,13365,14675,2
"arizona",18,1979,3880488,"MSA County: Large (100k+)",42,120,245,2557,4341,8152,970,1329,13717,15046,2
"arizona",18,1980,4819296,"MSA County: Large (100k+)",33,150,223,2895,5203,8061,959,1703,14439,16142,2
"arizona",18,1981,4957128,"MSA County: Large (100k+)",31,153,229,2196,4639,8030,896,1447,13716,15163,2
"arizona",18,1982,5076024,"MSA County: Large (100k+)",37,124,191,2236,4455,8085,921,1260,13634,14894,2
"arizona",18,1983,5202792,"MSA County: Large (100k+)",29,137,178,2393,4058,7114,847,1090,12231,13321,2
"arizona",18,1984,5034012,"MSA County: Large (100k+)",31,109,179,2308,4641,6784,934,952,12521,13473,2
"arizona",18,1985,5516448,"MSA County: Large (100k+)",40,100,200,2612,5218,7598,846,1156,13867,15023,2
"arizona",18,1986,5558784,"MSA County: Large (100k+)",43,150,253,3367,5014,8321,951,1581,14506,16087,2
"arizona",18,1987,5347644,"MSA County: Large (100k+)",32,113,224,3138,4159,9738,959,1243,15032,16275,2
"arizona",18,1988,5462808,"MSA County: Large (100k+)",44,107,178,3459,3856,11599,1072,1220,16693,17913,2
"arizona",18,1989,5678160,"MSA County: Large (100k+)",32,113,211,3373,3943,12855,961,1136,17892,19028,2
"arizona",18,1990,5339880,"MSA County: Large (100k+)",29,125,174,3562,4161,12562,1305,1022,18147,19169,2
"arizona",18,1991,5586900,"MSA County: Large (100k+)",46,111,198,3621,4028,10843,1530,964,16540,17504,2
"arizona",18,1992,5922768,"MSA County: Large (100k+)",30,116,210,3710,3814,10977,1805,1116,16727,17843,2
"arizona",18,1970,1064808,"MSA County: Medium (25–99k)",8,30,39,480,790,1635,289,173,2714,2887,1
